society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
B120,Pitjandjara,xd967,pitj1243,Pitjantjatjara,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,0.219484931,,,,
Cb13,Habbaniya,xd462,nort3133,North Kordofan Arabic,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.223256624,,,,
Nd40,Tubaduka,xd1175,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.226278409,,,,
B210,Toedokado,xd1161,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.227550642,,,,
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.228110882,,,,
Ah39,Podokwo,xd330,park1239,Parkwa,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.228110882,,,,
Ah7,Mafa,xd334,mafa1239,Mafa,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.228110882,,,,
WNAI85,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.228461586,,,,
WNAI87,Cahuilla (Mountain),xd1440,cahu1264,Cahuilla,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.228461586,,,,
B216,White Knife Shoshoni,xd1178,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.228730237,,,,
Ag53,Bisa,xd292,biss1248,Bissa,Mande,MonthlyMeanNetPrimaryProduction,0.234358016,,,,
Nh21,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.235197423,,,,
Nc27,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.235906621,,,,
WNAI81,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.235906621,,,,
WNAI116,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.239266304,,,,
Ai21,Bagirmi,xd350,bagi1246,Bagirmi,Central Sudanic,MonthlyMeanNetPrimaryProduction,0.240144708,,,,
B372,Labrador Inuit,xd1039,labr1244,North Labrador Eskimo,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.240427372,,,,
B379,Sivokamiut Inuit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.244701737,,,,
Na11,Sivokakmeit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.244701737,,,,
Cg2,Icelanders,xd542,icel1247,Icelandic,Indo-European,MonthlyMeanNetPrimaryProduction,0.24652915,,,,
Nd26,Wadatkuht,xd992,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.24722085,,,,
WNAI159,Hopi,xd1268,hopi1249,Hopi,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.249981472,,,,
Ai42,Tullishi,xd373,tuli1249,Tulishi,Kadugli-Krongo,MonthlyMeanNetPrimaryProduction,0.250609205,,,,
Ai43,Nyimang,xd374,amas1236,Ama (Sudan),Nyimang,MonthlyMeanNetPrimaryProduction,0.250609205,,,,
ec12,Nganasan,xd620,ngan1291,Nganasan,Uralic,MonthlyMeanNetPrimaryProduction,0.250722579,,,,
Ni2,Tohono O'odham,xd1287,toho1246,Tohono O'odam,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.252285079,,,,
B143,Seri,xd1289,seri1257,Seri,,MonthlyMeanNetPrimaryProduction,0.253236166,,,,
Nb22,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.253501729,,,,
B144,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.253693182,,,,
SCCS22,Bambara,xd244,bamb1269,Bambara,Mande,MonthlyMeanNetPrimaryProduction,0.254871421,,,,
B228,Wadaduka,xd1176,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.255922678,,,,
Ea1,Sindhi,xd596,sind1272,Sindhi,Indo-European,MonthlyMeanNetPrimaryProduction,0.256218758,,,,
Cb14,Hemat,xd463,bath1248,Batha,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.257784115,,,,
Nd28,Toedokado,xd1161,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.261975049,,,,
WNAI133,Southern Paiute (Kaibab and Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.262265316,,,,
B374,Caribou Inuit,xd1038,cari1277,Kivalliq,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.263698123,,,,
Nd44,Yahanduka,xd1179,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.267755682,,,,
Ca2,Somali,xd426,nort3051,Northern Somali,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.267842144,,,,
Nd43,White Knife Shoshoni,xd1178,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.269034091,,,,
WNAI123,White Knife Shoshoni,xd1178,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.269034091,,,,
Aj18,Bodi,xd393,meen1242,Me'en,Surmic,MonthlyMeanNetPrimaryProduction,0.271757658,,,,
B233,Wiyambituka,xd1170,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.271844121,,,,
WNAI132,Shivwits,xd1188,sout2969,Southern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.273058197,,,,
Nd65,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.273116354,,,,
WNAI161,Acoma,xd1263,acom1246,Acoma,Keresan,MonthlyMeanNetPrimaryProduction,0.27520998,,,,
Sg4,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,MonthlyMeanNetPrimaryProduction,0.278026186,,,,
Cd4,Kabyle,xd522,kaby1243,Kabyle,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.279464139,,,,
B377,Nunamiut,xd1029,nort2944,North Slope Inupiatun,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.281002964,,,,
B217,Railroad Valley Shoshoni,xd1171,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.281027411,,,,
Aa8,/Xam,xd8,xamm1241,/Xam,Tuu,MonthlyMeanNetPrimaryProduction,0.282590168,,,,
Ca20,Galab,xd427,daas1238,Daasanach,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.283862153,,,,
Ca21,Hamar,xd428,hame1242,Hamer-Banna,South Omotic,MonthlyMeanNetPrimaryProduction,0.283862153,,,,
B204,Southern Paiute (Kaibab and Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.285375494,,,,
Ci1,Kalmyk,xd574,kalm1243,Oirad-Kalmyk,Mongolic,MonthlyMeanNetPrimaryProduction,0.286104249,,,,
WNAI137,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.290536479,,,,
B211,Tunava (Fish Lake),xd1162,mono1275,Mono (USA),Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.292366601,,,,
SCCS27,Masa,xd383,masa1322,Masana,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.295823191,,,,
B221,Tubaduka,xd1175,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.29673913,,,,
Ag42,Nunuma,xd280,sout2795,Southern Nuni,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.297843064,,,,
Nd25,Sawakudokwa,xd1158,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.2993083,,,,
WNAI136,Havasupai,xd1163,hava1249,Havasupai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.300055583,,,,
B227,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.300673172,,,,
Nd41,Wadaduka,xd1176,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.301543972,,,,
Nd42,Elko Shoshoni,xd1177,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.301543972,,,,
B89,Yiiji,xd942,wuna1249,Wunambal,Worrorran,MonthlyMeanNetPrimaryProduction,0.307306871,,,,
Nc2,Tübalulabal,xd1118,tuba1278,Tübatulabal,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.308411561,,,,
B101,Kija,xd950,kitj1240,Kitja,Jarrakan,MonthlyMeanNetPrimaryProduction,0.310029644,,,,
B215,Spring Valley Shoshoni,xd995,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.310165514,,,,
WNAI121,Spring Valley Shoshoni,xd995,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.310165514,,,,
Nd24,Kidutokado,xd1157,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.31069664,,,,
WNAI115,Kidutokado,xd1157,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.31069664,,,,
B79,/Xam,xd8,xamm1241,/Xam,Tuu,MonthlyMeanNetPrimaryProduction,0.317632164,,,,
B202,Eastern Mono,xd1164,mono1275,Mono (USA),Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.318311512,,,,
SCCS185,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,MonthlyMeanNetPrimaryProduction,0.318762352,,,,
SCCS149,Zuni,xd1280,zuni1245,Zuni,,MonthlyMeanNetPrimaryProduction,0.32055336,,,,
WNAI153,Chiricahua (Huachuca),xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.322103508,,,,
WNAI122,Wadaduka,xd1176,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.322789032,,,,
Aa4,Bergdama,xd4,dama1270,Damara,Khoe-Kwadi,MonthlyMeanNetPrimaryProduction,0.324178607,,,,
Ai9,Masa,xd383,masa1322,Masana,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.324334999,,,,
B231,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.329656621,,,,
ec14,Ungazikmit,xd622,cent2128,Central Siberian Yupik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.330360672,,,,
Ea9,Iranians,xd608,tehr1242,Tehrani,Indo-European,MonthlyMeanNetPrimaryProduction,0.330366848,,,,
Na21,Caribou Inuit,xd1038,cari1277,Kivalliq,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.330434783,,,,
B218,Mahaguaduka,xd1169,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.330515069,,,,
WNAI120,Mahaguaduka,xd1169,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.330515069,,,,
Ec4,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,MonthlyMeanNetPrimaryProduction,0.331552619,,,,
B68,Hai//om,xd930,haio1238,Hai//om,Khoe-Kwadi,MonthlyMeanNetPrimaryProduction,0.331954051,,,,
Nd53,Southern Paiute (Kaibab),xd1189,sout2969,Southern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.332763093,,,,
Nh10,Isleta,xd1260,sout2961,Southern Tiwa,Kiowa-Tanoan,MonthlyMeanNetPrimaryProduction,0.333442441,,,,
Nh12,Santa Ana,xd1262,sant1426,Santa Ana,Keresan,MonthlyMeanNetPrimaryProduction,0.333442441,,,,
Nh14,Laguna,xd1264,acom1246,Acoma,Keresan,MonthlyMeanNetPrimaryProduction,0.333442441,,,,
WNAI171,Isleta,xd1260,sout2961,Southern Tiwa,Kiowa-Tanoan,MonthlyMeanNetPrimaryProduction,0.333442441,,,,
SCCS57,Kurd,xd576,cent1972,Central Kurdish,Indo-European,MonthlyMeanNetPrimaryProduction,0.333917984,,,,
Ee4,Tibetans,xd656,tibe1272,Tibetan,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,0.334739377,,,,
B208,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.334813488,,,,
WNAI155,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.335499012,,,,
B125,Yuwaalaraay,xd970,gami1243,Yuwaalaraay-Gamilaraay,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,0.341501976,,,,
SCCS52,Sami,xd544,nort2671,North Saami,Uralic,MonthlyMeanNetPrimaryProduction,0.344682559,,,,
Nd39,Spring Valley Shoshoni,xd995,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.345034585,,,,
B352,Hare,xd1009,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.346121542,,,,
B128,Paakintji,xd973,darl1243,Paakantyi,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,0.34729496,,,,
Ag47,Mossi (Ouagadougou),xd285,moss1236,Mossi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.350660513,,,,
Nh1,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.350728755,,,,
B28,Ungazikmit,xd622,cent2128,Central Siberian Yupik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.35232831,,,,
B26,Yukaghir,xd634,nort2745,Northern Yukaghir,Yukaghir,MonthlyMeanNetPrimaryProduction,0.352532115,,,,
Ec6,Yukaghir,xd634,nort2745,Northern Yukaghir,Yukaghir,MonthlyMeanNetPrimaryProduction,0.352532115,,,,
Ai20,Tupuri,xd349,tupu1244,Tupuri,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.356415156,,,,
Nd23,Atsakudokwa,xd1156,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.356737895,,,,
B371,Kotzebue Sound Inuit,xd1016,kotz1238,Kotzebue Sound Inupiatun,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.357404891,,,,
Nd57,Pahvant,xd1193,utee1244,Ute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.35881917,,,,
B51,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,MonthlyMeanNetPrimaryProduction,0.358917984,,,,
B295,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.359547925,,,,
Ai22,Sara,xd351,sarr1246,Sar,Central Sudanic,MonthlyMeanNetPrimaryProduction,0.360293518,,,,
B207,Agaiduka,xd1182,nort2955,Northern Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.364927125,,,,
Nd3,Havasupai,xd1163,hava1249,Havasupai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.366267292,,,,
WNAI157,Navajo (Western),xd1279,nava1243,Navajo,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.366267292,,,,
Aj24,Toposa,xd400,topo1242,Toposa,Nilotic,MonthlyMeanNetPrimaryProduction,0.366517416,,,,
B127,Ooldea,xd972,anta1253,Antakarinya,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,0.373165761,,,,
Ai2,Nyaro,xd348,kooo1244,Ko,Heibanic,MonthlyMeanNetPrimaryProduction,0.373597809,,,,
SCCS140,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,MonthlyMeanNetPrimaryProduction,0.373709239,,,,
Nd35,Mahaguaduka,xd1169,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.375833745,,,,
Nd36,Wiyambituka,xd1170,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.375833745,,,,
Ca33,Kunama,xd441,kuna1268,Kunama,,MonthlyMeanNetPrimaryProduction,0.377383893,,,,
Cb7,Bolewa,xd484,nucl1695,Bole,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.377660487,,,,
Ec10,Ob Ostyak,xd618,khan1273,Kazym-Berezover-Suryskarer Khanty,Uralic,MonthlyMeanNetPrimaryProduction,0.379304595,,,,
SCCS129,Kaska,xd1056,kask1239,Kaska,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.380076581,,,,
B194,Coahuilteco,xd1221,coah1252,Coahuilteco,,MonthlyMeanNetPrimaryProduction,0.380817688,,,,
Na12,Nunamiut,xd1029,nort2944,North Slope Inupiatun,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.381243824,,,,
Nc31,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.381893692,,,,
WNAI90,Kumeyaay (Desert Diegueno),xd1137,kumi1248,Tipai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.381893692,,,,
Ni7,Yaqui,xd1292,yaqu1251,Yaqui,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.382872369,,,,
Ea13,Punjabi,xd600,west2386,Western Panjabi,Indo-European,MonthlyMeanNetPrimaryProduction,0.383798516,,,,
WNAI149,Western Apache (San Carlos),xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.38500158,,,,
B223,Bear Creek Northern Paiute,xd994,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.386289526,,,,
SCCS38,Blin,xd445,bili1260,Bilin,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.386419219,,,,
WNAI150,Western Apache (Cibecue),xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.393558547,,,,
Cb2,Wolof,xd469,nucl1347,Wolof,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.395936265,,,,
B361,Tlicho,xd1032,dogr1252,Dogrib,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.396763834,,,,
B104,Karajarri,xd953,kara1476,Karadjeri,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,0.397186882,,,,
Ag31,Minianka,xd268,mama1271,Mamara Senoufo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.398349195,,,,
Ai12,Fali,xd340,sout2782,South Fali,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.398673903,,,,
Ai15,Mundang,xd343,mund1325,Mundang,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.398673903,,,,
Ai17,Gisiga,xd345,sout3051,South Giziga,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.398673903,,,,
B73,Naron,xd7,naro1249,Naro,Khoe-Kwadi,MonthlyMeanNetPrimaryProduction,0.399261198,,,,
B363,Tutchone,xd1012,nort2941,Northern Tutchone,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.400129694,,,,
SCCS150,Havasupai,xd1163,hava1249,Havasupai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.4006917,,,,
B76,!Ko,xd934,huaa1248,East Taa,Tuu,MonthlyMeanNetPrimaryProduction,0.401327816,,,,
B380,Inupiat,xd1021,nort2944,North Slope Inupiatun,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.401488064,,,,
SCCS137,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.402210968,,,,
WNAI114,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.402210968,,,,
B230,Uintah Ute,xd1194,utee1244,Ute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.402235672,,,,
SCCS65,Kazakh,xd609,kaza1248,Kazakh,Turkic,MonthlyMeanNetPrimaryProduction,0.402315958,,,,
B299,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.402637105,,,,
WNAI84,Serrano,xd1130,serr1255,Serrano,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.403929593,,,,
Nd38,Ely Shoshoni,xd1172,west2622,Western Shoshoni,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.404601038,,,,
Nc6,Kumeyaay,xd1137,kumi1248,Tipai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.405490366,,,,
Ai38,Korongo,xd368,kron1241,Krongo,Kadugli-Krongo,MonthlyMeanNetPrimaryProduction,0.406343721,,,,
Ag45,Gurma,xd283,gour1243,Gourmanchéma,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.406969358,,,,
Nh4,Zuni,xd1280,zuni1245,Zuni,,MonthlyMeanNetPrimaryProduction,0.408485672,,,,
Na6,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.410573123,,,,
B373,Great Whale Inuit,xd1017,queb1248,Nunavik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.411146598,,,,
Na5,Naskapi,xd1063,nask1242,Naskapi,Algic,MonthlyMeanNetPrimaryProduction,0.412765563,,,,
WNAI154,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.414000741,,,,
Nh13,Acoma,xd1263,acom1246,Acoma,Keresan,MonthlyMeanNetPrimaryProduction,0.414266304,,,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,MonthlyMeanNetPrimaryProduction,0.414970356,,,,
B296,Kuskowagmut,xd1000,kusk1241,General Central Yup'ik,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.417107213,,,,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,MonthlyMeanNetPrimaryProduction,0.418120059,,,,
Ai39,Mesakin,xd369,ngil1242,Ngile,Narrow Talodi,MonthlyMeanNetPrimaryProduction,0.418187035,,,,
Ai40,Moro,xd371,moro1285,Moro,Heibanic,MonthlyMeanNetPrimaryProduction,0.418187035,,,,
Ai41,Tira,xd372,tira1254,Tira,Heibanic,MonthlyMeanNetPrimaryProduction,0.418187035,,,,
Ec3,Chukchi,xd631,chuk1273,Chukchi,Chukotko-Kamchatkan,MonthlyMeanNetPrimaryProduction,0.420016057,,,,
B212,Wadatkuht,xd992,sout2967,South Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.422480237,,,,
WNAI1,North Tlingit,xd1431,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.422591403,,,,
Sg2,Mapuche,xd1384,mapu1245,Mapudungun,Araucanian,MonthlyMeanNetPrimaryProduction,0.425547338,,,,
SCCS53,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,MonthlyMeanNetPrimaryProduction,0.428489377,,,,
B347,Tahltan,xd1043,tahl1239,Tahltan,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.430298913,,,,
WNAI117,Eastern Mono,xd1164,mono1275,Mono (USA),Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.430459486,,,,
Ab1,Herero,xd10,here1253,Herero,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.430595356,,,,
B375,Noatak Inuit,xd1018,nort2945,Seward Alaska Inupiatun,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.432503706,,,,
Nd22,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.433961215,,,,
Aj11,Dinka,xd386,sout2832,Southwestern Dinka,Nilotic,MonthlyMeanNetPrimaryProduction,0.434783435,,,,
SCCS42,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.437901433,,,,
Ag23,Kasonke,xd259,xaas1235,Xaasongaxango,Mande,MonthlyMeanNetPrimaryProduction,0.437913425,,,,
Nh16,Jicarilla,xd1266,jica1244,Jicarilla Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.438148468,,,,
Nd21,Tagotoka,xd1154,nort1551,North Northern Paiute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.439433053,,,,
Cd19,Sahel,xd517,sahi1245,Sahil,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.444020439,,,,
Ai8,Dilling,xd382,dill1242,Dilling,Nubian,MonthlyMeanNetPrimaryProduction,0.446331301,,,,
WNAI79,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.449458066,,,,
WNAI129,Uintah Ute,xd1194,utee1244,Ute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.449530632,,,,
B255,Piegan,xd1217,pieg1239,Piegan,Algic,MonthlyMeanNetPrimaryProduction,0.45389081,,,,
SCCS21,Wolof,xd469,nucl1347,Wolof,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.455301744,,,,
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,MonthlyMeanNetPrimaryProduction,0.456719368,,,,
Cd8,Shawiya,xd526,tach1249,Chaouia of the Aures,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.457398715,,,,
Ai10,Otoro,xd338,otor1240,Otoro,Heibanic,MonthlyMeanNetPrimaryProduction,0.457440145,,,,
Ai37,Koalib,xd367,koal1240,Koalib-Rere,Heibanic,MonthlyMeanNetPrimaryProduction,0.457440145,,,,
Ag41,Kusasi,xd279,kusa1250,Kusaal,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.457587852,,,,
Eb2,Tu,xd610,tuuu1240,Tu,Mongolic,MonthlyMeanNetPrimaryProduction,0.458423913,,,,
WNAI71,North Fork Mono,xd993,mono1275,Mono (USA),Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.461530385,,,,
Nh15,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.463271986,,,,
Na9,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,MonthlyMeanNetPrimaryProduction,0.464618587,,,,
Cj7,Lebanese,xd593,nort3139,North Levantine Arabic,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.472838439,,,,
B242,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.473585721,,,,
Ag8,Coniagui,xd296,wame1240,Wamey,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.473720764,,,,
B252,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.474246373,,,,
B196,Yavapai,xd1203,yava1252,Yavapai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.477427125,,,,
